"Var1"	"Freq"
"4623"	"SAG"	1
"4624"	"SAMD14"	1
"4625"	"SCD1"	1
"4626"	"SCD2"	1
"4627"	"SCN1B"	1
"4628"	"SCT"	1
"4629"	"SCYA2"	1
"4630"	"SDHD"	1
"4631"	"SDS"	1
"4632"	"SEC13"	1
"4633"	"SECRETED PHOSPHOPROTEIN 1"	1
"4634"	"SELENOH"	1
"4635"	"SELENOPROTEIN W"	1
"4636"	"SEMA3E"	1
"4637"	"SEMA3F"	1
"4638"	"SEPT7"	1
"4639"	"SEQUESTOSOME 1"	1
"4640"	"SERPINA3"	1
"4641"	"SERTAD1"	1
"4642"	"SFTPA2"	1
"4643"	"SHCA"	1
"4644"	"SIGLEC1"	1
"4645"	"SIR2"	1
"4646"	"SIRT4"	1
"4647"	"SKAP2"	1
"4648"	"SL-1"	1
"4649"	"SLC"	1
"4650"	"SLC16A6"	1
"4651"	"SLC25A24"	1
"4652"	"SLC25A3"	1
"4653"	"SLC26A4"	1
"4654"	"SLC27A3"	1
"4655"	"SLC29A2"	1
"4656"	"SLC2A12"	1
"4657"	"SLC2A8"	1
"4658"	"SLC45A2"	1
"4659"	"SLCO3A1"	1
"4660"	"SLCO4A1"	1
"4661"	"SMG1"	1
"4662"	"SOAT2"	1
"4663"	"SONIC HEDGEHOG"	1
"4664"	"SORBITOL DEHYDROGENASE"	1
"4665"	"SOS-1"	1
"4666"	"SOX17"	1
"4667"	"SP-B"	1
"4668"	"SPRY1"	1
"4669"	"SPTAN1"	1
"4670"	"SREBP2"	1
"4671"	"SRSF3"	1
"4672"	"SRSF4"	1
"4673"	"SSECKS"	1
"4674"	"ST3GAL4"	1
"4675"	"STAMBPL1"	1
"4676"	"STK17B"	1
"4677"	"STXBP6"	1
"4678"	"STYK1"	1
"4679"	"SULF1"	1
"4680"	"SULT1C4"	1
"4681"	"SUMO2"	1
"4682"	"SUPEROXIDE DISMUTASE 2"	1
"4683"	"TACC3"	1
"4684"	"TAF1"	1
"4685"	"TAF2"	1
"4686"	"TANK"	1
"4687"	"TARDBP"	1
"4688"	"TBCA"	1
"4689"	"TBL1XR1"	1
"4690"	"TBPL2"	1
"4691"	"TBX21"	1
"4692"	"TCEAL1"	1
"4693"	"TCERG1"	1
"4694"	"TCF-4"	1
"4695"	"TECR"	1
"4696"	"TEP1"	1
"4697"	"TERMINAL DEOXYNUCLEOTIDYLTRANSFERASE"	1
"4698"	"TFDP2"	1
"4699"	"TFDP3"	1
"4700"	"TFP"	1
"4701"	"THBP"	1
"4702"	"THBS2"	1
"4703"	"THRA"	1
"4704"	"THYMIC STROMAL LYMPHOPOIETIN"	1
"4705"	"TIAR"	1
"4706"	"TICAM2"	1
"4707"	"TIGHT JUNCTION PROTEIN 1"	1
"4708"	"TIMM44"	1
"4709"	"TIMP"	1
"4710"	"TIMP METALLOPEPTIDASE INHIBITOR 2"	1
"4711"	"TJP3"	1
"4712"	"TLR1"	1
"4713"	"TM7SF3"	1
"4714"	"TMED2"	1
"4715"	"TNF RECEPTOR ASSOCIATED FACTOR 6"	1
"4716"	"TNK2"	1
"4717"	"TNNI3"	1
"4718"	"TOM1"	1
"4719"	"TOPBP1"	1
"4720"	"TOX"	1
"4721"	"TP53I11"	1
"4722"	"TP53INP1"	1
"4723"	"TPX2"	1
"4724"	"TRAF7"	1
"4725"	"TRAIL-R2"	1
"4726"	"TRAM1"	1
"4727"	"TRANSFORMING GROWTH FACTOR ALPHA"	1
"4728"	"TRANSGLUTAMINASE 2"	1
"4729"	"TRANSIENT RECEPTOR POTENTIAL CATION CHANNEL SUBFAMILY V MEMBER 1"	1
"4730"	"TRB"	1
"4731"	"TREFOIL FACTOR 3"	1
"4732"	"TRIM44"	1
"4733"	"TRKA"	1
"4734"	"TROAP"	1
"4735"	"TRPC4"	1
"4736"	"TRPC5"	1
"4737"	"TRPC7"	1
"4738"	"TRPM3"	1
"4739"	"TRPV2"	1
"4740"	"TRPV3"	1
"4741"	"TRXR2"	1
"4742"	"TSC-1"	1
"4743"	"TSP-1"	1
"4744"	"TSPAN16"	1
"4745"	"TUBA1B"	1
"4746"	"TUBB"	1
"4747"	"TUBB4A"	1
"4748"	"TUBB4B"	1
"4749"	"TXNDC15"	1
"4750"	"TYRO7"	1
"4751"	"UACA"	1
"4752"	"UBA2"	1
"4753"	"UBC"	1
"4754"	"UBE1"	1
"4755"	"UBE2C"	1
"4756"	"UBE2N"	1
"4757"	"UBXN11"	1
"4758"	"UCHL3"	1
"4759"	"UCHL5"	1
"4760"	"UCN3"	1
"4761"	"UGT1AI"	1
"4762"	"UGT2A1"	1
"4763"	"UGT2B4"	1
"4764"	"UQCRH"	1
"4765"	"UROKINASE PLASMINOGEN ACTIVATOR"	1
"4766"	"USP2"	1
"4767"	"USP5"	1
"4768"	"USP8"	1
"4769"	"UTRN"	1
"4770"	"VASCULAR ENDOTHELIAL GROWTH FACTOR C"	1
"4771"	"VKORC1"	1
"4772"	"VON WILLEBRAND FACTOR"	1
"4773"	"VPS34"	1
"4774"	"VRL-1"	1
"4775"	"WDHD1"	1
"4776"	"WDR77"	1
"4777"	"WNK2"	1
"4778"	"WNT11"	1
"4779"	"WNT2"	1
"4780"	"WNT4"	1
"4781"	"WNT9B"	1
"4782"	"WWTR1"	1
"4783"	"XIRP1"	1
"4784"	"XPNPEP1"	1
"4785"	"YC1"	1
"4786"	"YPEL3"	1
"4787"	"ZFP36L1"	1
"4788"	"ZFP36L2"	1
"4789"	"ZRANB3"	1
